,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
309,41,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,90001,4429,12881289
310,60,15,Wednesday,False,0.0,15.0,2012-11-07,90001,4433,12881289
311,60,12,Wednesday,False,0.0,17.0,2012-11-07,90001,4435,12881289
312,46,15,Wednesday,False,0.0,15.0,2012-11-07,90001,4437,12881289
313,61,19,Wednesday,False,0.066650390625,16.0,2012-11-07,90001,4439,12881289
314,38,21,Wednesday,False,0.0,17.5,2012-11-07,90001,4441,12881289
315,41,14,Wednesday,False,0.0,16.0,2012-11-07,90001,4443,12881289
316,38,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,90001,4445,12881289
317,21,21,Wednesday,False,0.0,17.5,2012-11-07,90001,4447,12881289
318,21,23,Wednesday,False,0.0333251953125,16.5,2012-11-07,90001,4449,12881289
319,120,16,Wednesday,False,0.0,16.5,2012-11-07,90001,4451,12881289
320,44,19,Wednesday,False,0.066650390625,16.0,2012-11-07,90001,4453,12881289
321,40,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,90001,4455,12881289
322,62,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,90001,4457,12881289
323,59,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,90001,4458,12881289
324,62,19,Wednesday,False,0.066650390625,16.0,2012-11-07,90001,4461,12881289
325,41,21,Wednesday,False,0.0,17.5,2012-11-07,90001,4463,12881289
326,41,8,Wednesday,False,0.0,14.5,2012-11-07,90001,4465,12881289
327,58,11,Wednesday,False,0.0,15.5,2012-11-07,90001,4467,12881289
328,60,14,Wednesday,False,0.0,16.0,2012-11-07,90001,4469,12881289
329,18,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,90001,4471,12881289
330,21,8,Thursday,False,0.0,9.5,2012-11-08,90001,4337,12881289
331,39,9,Thursday,False,0.0,10.5,2012-11-08,90001,4339,12881289
332,41,8,Thursday,False,0.0,9.5,2012-11-08,90001,4341,12881289
333,43,11,Thursday,False,0.0,11.5,2012-11-08,90001,4343,12881289
334,19,9,Thursday,False,0.0,10.5,2012-11-08,90001,4346,12881289
335,60,9,Thursday,False,0.0,10.5,2012-11-08,90001,4349,12881289
