SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
02810006,0.0099915385348,27.7417432757,23.5372198506,2663,1
01960197,0.247040822351,37.1397422567,32.6986762777,10564,8
61107020,0.013964370469,21.2633908121,17.0691579999,2821,1
45211283,0.106628467397,31.3047323704,27.3680439455,1460,4
30032522,0.0839104295178,19.9391683782,19.2236044038,1733,1
07652007,0.175271030442,21.2542699977,19.5284060048,312,2
17471748,-0.506653964296,49.3646773449,34.0335542084,3305,2
31063107,0.698494470164,36.2770077693,48.3585858586,660,1
42514252,0.291857051698,27.1642841575,20.368956743,776,3
28337375,-0.0749011020962,33.8747105179,43.4276600123,700,1
34353453,0.054028561923,18.4711990905,7.62711864407,875,2
06690670,0.129489607703,37.3900651121,37.2978069775,14759,14
11961197,0.33314742987,45.1494310561,34.4918888441,14144,14
05570558,0.0340673153321,45.0873309891,48.8651535381,993,5
08240825,0.0721179718326,25.5751589307,12.124282337,2521,2
28952896,0.109506458965,30.0068551457,21.5298173924,1553,3
15941596,0.111000918436,23.1222609464,27.4184249971,422,4
70164619,-0.144190055241,20.0079886607,13.5878931495,1456,2
09470948,-0.0742206770025,37.9219813405,44.2137979537,2588,5
08050806,-0.24321584566,40.2216788571,25.4661704484,5054,3
28822883,-0.214480980369,44.1132740511,63.8913972669,1421,4
21662167,0.0579029192425,27.1317242365,28.023376115,844,4
37253726,0.338465090164,22.0223211006,15.614857555,1033,2
09120913,0.0709968126189,28.8234952238,31.6161531825,896,1
50715072,-0.0199998474937,25.716558987,16.5951709768,2593,4
18141852,0.0747218944335,24.3997798216,25.4626087633,1950,3
30343036,0.078623118339,22.1760039628,16.9456521739,2492,6
13101311,0.0182317438032,36.0255267764,32.2085226044,2127,9
17151477,0.150944115249,30.3699413719,27.0499700453,9258,6
72887286,0.394708480683,151.035054498,220.452235772,250,1
05460910,0.183990450737,39.3890562186,39.6003434548,874,1
47503006,0.179509972082,26.2343490904,18.2926829268,1017,1
13351336,-0.362565069999,45.458115336,44.427722587,4551,6
00710072,-0.0254967970848,28.8269704488,12.4247563936,2537,2
05260527,-0.100756015395,30.3427116798,24.6262623181,5379,9
00270028,0.0887318805339,31.2934860748,23.7442727838,8606,11
37933794,-0.0692912012807,34.469454322,23.1833142705,1214,6
71937049,0.0611819282226,24.7274100558,24.2545077864,512,7
08090810,-0.714419312478,37.361253817,39.3039976992,4766,2
25324877,-0.0233318244914,26.6648185951,24.8399604026,2764,2
05720573,-0.00581333066409,39.438621246,49.9887372167,1747,3
38373840,0.573619569141,17.913591229,17.4242424242,78,3
30503051,0.133429533608,30.7037260272,27.5338221057,1232,6
03191443,0.313312094838,27.4029453619,26.1300595727,3106,4
45211935,-0.177764230053,34.686705102,31.0897213339,7225,9
71343867,0.134902106135,31.1088132269,40.6730769231,221,2
00890027,0.114774524766,33.0268421559,31.129462216,2982,8
23802382,-0.185490858695,44.8417770348,46.078584034,6199,7
45014935,-0.0566848405733,30.7336599447,29.5043273013,2179,2
04300431,0.0814154641828,47.1522600549,48.1,968,2
08763011,0.226081601964,31.5689841356,27.5,1333,4
22572258,0.147471699801,26.0362513938,17.4193548387,595,1
31623163,0.129164480051,41.0338146899,27.7942735949,3650,6
62456013,0.363452567229,28.1363571518,23.8052608311,100,1
18781879,0.0529437561492,24.0473122753,29.512950681,6024,5
43154316,0.757778102944,21.2186803276,21.8155410312,121,2
